"Year","rtCode","ptCode","NW_M","TV_M","NW_X","TV_X","UV_M","UV_X","metaData"
2013,702,32,4990,4945.17646168,49680,36018,991.01732698998,725,NA
2013,702,36,2242.8531086586,2501.3578418,40959.37,76619.78727892,1115.25709469935,1870.62904724658,NA
2013,702,104,667036.832754843,218402.10413526,667036.832754843,196561.893721734,327.421355779209,294.679220201288,"mirrored export for non-reporter"
2013,702,124,28.9897444514718,24.77383166,0,0,854.572267840126,0,NA
2013,702,152,6.5460713277517,5.59409102,0,0,854.572267840127,0,NA
2013,702,156,1360,588.97786882,0,0,433.071962367647,0,NA
2013,702,208,990,2591.66245398,990,2332.496208582,2617.84086260606,2356.05677634545,"mirrored export for non-reporter"
2013,702,276,1240,6798.41890102,112,470.11013088,5482.59588791935,4197.41188285714,NA
2013,702,288,20,3.19662344,0,0,159.831172,0,NA
2013,702,360,320541.914068308,242602.94104364,319733,235378,756.852475124176,736.170492254475,NA
2013,702,376,60,94.30039148,0,0,1571.67319133333,0,NA
2013,702,392,318.675607952858,392.38552726,318.675607952858,353.146974534,1231.30078822363,1108.17070940127,"mirrored export for non-reporter"
2013,702,410,0,0,20,135,0,6750,NA
2013,702,458,958220,319015.82690926,1054676,400055.16548095,332.925452306631,379.315700253869,NA
2013,702,586,949970,274690.64713436,1981000,559946.9925066,289.157180894512,282.658754420293,NA
2013,702,608,0,0,300,300,0,1000,NA
2013,702,616,3040,25035.95478208,0,0,8235.51144147369,0,NA
2013,702,699,43417040,11484468.2759391,53052000,13478211.2126556,264.51522895018,254.056608848972,NA
2013,702,710,150360,143086.45926542,154307,318284.86506344,951.625826452647,2062.6728862815,NA
2013,702,764,1423.74061218729,2298.37225336,119949.740809111,156765,1614.31951416278,1306.9223738422,NA
2013,702,792,1510,1653.45347434,0,0,1095.00230088742,0,NA
2013,702,826,717.303566387585,1527.18684846,0,0,2129.06629776159,0,NA
2013,702,842,544630.286683515,681867.7502071,1736576,742838,1251.9827980175,427.760144099654,NA
2013,703,32,26153.554923849,24637.1843868,0,0,942.020480907309,0,NA
2013,703,40,1518549.33023999,4555434.129126,1161600,5390487.936828,2999.85916717376,4640.57157096074,NA
2013,703,100,0,0,31188,92932.04084685,0,2979.73710551654,NA
2013,703,152,14732,83864.2262124,299,1694,5692.65722321477,5665.55183946488,NA
2013,703,191,23,131.5506852,0,0,5719.59500869565,0,NA
2013,703,203,24745377,7965035.214264,43593927,13384487,321.879727848317,307.026412188101,NA
2013,703,251,1336958.20312535,4584500.1865812,9633469.81969355,8930188.04142789,3429.05273767289,926.996005444689,NA
2013,703,276,5093158.30986528,3156534.7730676,255288,1458059.85087152,619.759799524294,5711.43121052114,NA
2013,703,348,32813369.5098868,20696296.5919572,122216552,51529362,630.727563218441,421.623431169945,NA
2013,703,381,91092.5414287832,249321.768324,39856,231998.96598996,2737.01627392756,5820.92949593436,NA
2013,703,528,6004.70432925783,3537.2517576,50910,27263.69754975,589.08008848409,535.527353167354,NA
2013,703,616,7000862,2244513.804498,10991082,6897745,320.605348955314,627.576520673761,NA
2013,703,642,556721.656963725,2323203.7037592,451555,1416514.15,4173.00759670388,3136.96925070036,NA
2013,703,688,55966,199838.7787668,37234,101979,3570.71755649502,2738.86770156309,NA
2013,703,724,59685,216168.338064,7304,23616.2644864832,3621.8201903996,3233.33303484162,NA
2013,703,792,19219,103069.2974568,0,0,5362.88555371247,0,NA
2013,703,804,1487750,419933.7054648,1487250,416429.37,282.260934609175,279.999576399395,NA
2013,703,826,14900,7288.439478,433.429218566974,190.8134473,489.157011946309,440.241310751678,NA
2013,703,842,246,470.3933592,0,0,1912.16812682927,0,NA
2013,704,32,147528256,45006607.68,140746560,39408274,305.071102311411,279.994580329352,NA
2013,704,36,161000,163658.17,227080,205854.63380228,1016.51037267081,906.529125428395,NA
2013,704,76,779836416,212764756.51,1193534918,245757571,272.832548140455,205.90731556628,NA
2013,704,104,2898000,2385107,2898000,2146596.3,823.01828847481,740.716459627329,"mirrored export for non-reporter"
2013,704,116,72275000,21835150,2e+05,48609.8816,302.112071947423,243.049408,NA
2013,704,124,0,0,3055840,565462.79891486,0,185.043326520649,NA
2013,704,156,675500,4097378.03,165000,726534,6065.69656550703,4403.23636363636,NA
2013,704,251,105820,100107.2,104895,86308.22005,946.013986013986,822.805853949187,NA
2013,704,360,2657356,7293807.11,2569059,6679443,2744.76099927898,2599.95702706711,NA
2013,704,418,23273000,6194560,23273000,5575104,266.169380827568,239.552442744812,"mirrored export for non-reporter"
2013,704,458,3402,4650.19,32058,19781.76459595,1366.89888300999,617.061719257284,NA
2013,704,586,11631085,3329068.44,13735000,3514918.82543049,286.221658598488,255.909634177684,NA
2013,704,600,4620630,1261115.01,4620630,1135003.509,272.931398965076,245.638259068569,"mirrored export for non-reporter"
2013,704,608,14464,16007.36,12373,12250,1106.70353982301,990.058999434252,NA
2013,704,699,1019680864,304430429.64,1065798210,273961631.7306,298.554616829604,257.048312860837,NA
2013,704,702,0,0,3260,4275.173765,0,1311.40299539877,NA
2013,704,710,0,0,24000,4596.618336,0,191.525764,NA
2013,704,764,120558311,63364408.47,168223946,65450188,525.591375197683,389.065823007148,NA
2013,704,804,0,0,3054719,534575.25,0,174.999811766647,NA
2013,704,842,571016.074460358,436915.06,126364361,24782533,765.153696264871,196.119640093776,NA
2013,705,32,26674,25915.1467,26000,22020,971.550824773187,846.923076923077,NA
2013,705,40,11682152.878,6759322.2727,6112600,4764679.906578,578.602449675972,779.484982916926,NA
2013,705,70,0,0,24840,6759,0,272.101449275362,NA
2013,705,152,16000,79220.0817,0,0,4951.25510625,0,NA
2013,705,191,42185140.61,11135714.7143,18044297,4954436,263.97244511401,274.570741104516,NA
2013,705,203,0,0,10396,45359,0,4363.12043093498,NA
2013,705,208,767.499,227.6743,767.499,204.90687,296.644425595343,266.979983035808,"mirrored export for non-reporter"
2013,705,246,2072.516,8018.6767,0,0,3869.05418341764,0,NA
2013,705,251,878863.55,2352128.6423,496112,2246474.16948081,2676.32972410791,4528.15930572292,NA
2013,705,276,1559846.578,358260.9511,26854,132523.24909824,229.677043981693,4934.9537908036,NA
2013,705,348,116852256.59,32443079.0222,112052064,31051863,277.641869904431,277.119955594928,NA
2013,705,381,564248.52,301558.3413,117156,296759.19769296,534.44241431063,2533.02603104374,NA
2013,705,440,2321.561,7220.5383,0,0,3110.20830380938,0,NA
2013,705,528,0,0,2370,4616.328739,0,1947.81803333333,NA
2013,705,579,15.6,9.6293,0,0,617.262820512821,0,NA
2013,705,616,10380.4549014062,29508.8866,1050,5180,2842.73539842677,4933.33333333333,NA
2013,705,642,122271.805,617987.7229,188461,931375.39,5054.21280809587,4942.00598532322,NA
2013,705,643,3080000,1145573.11,0,0,371.939321428571,0,NA
2013,705,688,10566561.5,2520586.0336,7335870,1558349,238.543639158301,212.428655360578,NA
2013,705,703,1897380.713,551425.7024,1985819.72703981,611824.0908858,290.624701000637,308.096491617506,NA
2013,705,724,35.9,94.4203,50,120.84563309,2630.09192200557,2416.9126618,NA
2013,705,764,5.5,45.5709,0,0,8285.61818181818,0,NA
2013,705,804,40700,13220.7908,40700,9687.23,324.835154791155,238.015479115479,NA
2013,705,826,6181.228,23683.7129,0,0,3831.55465224709,0,NA
2013,706,404,542,1266.36119524946,542,1151.23745022678,2336.45976983295,2124.05433621177,"mirrored import for non-reporter"
2013,706,699,3e+05,83932.3111968,3e+05,76302.101088,279.774370656,254.34033696,"mirrored import for non-reporter"
2013,706,818,56,111.94197432,56,101.7654312,1998.96382714286,1817.23984285714,"mirrored import for non-reporter"
2013,706,842,2715093,978373,2715093,889430,360.346036028968,327.58730548088,"mirrored import for non-reporter"
2013,710,32,154781,454096.18351095,178007,293756,2933.79796945975,1650.2497092811,NA
2013,710,40,13092.8552850354,11957.735133,0,0,913.302321966944,0,NA
2013,710,56,29843,20449.50964845,0,0,685.236392066816,0,NA
2013,710,72,213094,63153.1748274,202882.8,66993.2752494,296.362989231982,330.206775780894,NA
2013,710,76,751581,550987.41675165,771580,559335,733.104504706279,724.921589465772,NA
2013,710,152,510691.143826558,466415.40746475,111065.309401182,85422,913.302321966944,769.115041056114,NA
2013,710,156,3022.85510016346,5300.039649,3000,3900,1753.32242974974,1300,NA
2013,710,251,482057.756982452,440264.46877425,1419685.57974982,1218719.86858172,913.302321966944,858.443507467679,NA
2013,710,276,10566,8088.83055465,25,59.7597624,765.552768753549,2390.390496,NA
2013,710,288,7400,1053.89329665,0,0,142.418013060811,0,NA
2013,710,348,75,167.99695485,0,0,2239.959398,0,NA
2013,710,372,0,0,169.115309227856,130.069128,0,769.115041056114,NA
2013,710,381,22,20.9348457,0,0,951.583895454545,0,NA
2013,710,404,189,233.28880035,100,660.12033846177,1234.33227698413,6601.2033846177,NA
2013,710,426,85822,20197.7733108,85822,18177.99597972,235.344938486635,211.810444637972,"mirrored export for non-reporter"
2013,710,454,160500,136836.88795545,159904,167144.18113403,852.566280096262,1045.27829906713,NA
2013,710,484,2298,7648.8878814,468,1474,3328.49777258486,3149.57264957265,NA
2013,710,508,0,0,83970,16767,0,199.67845659164,NA
2013,710,516,3,2.4873084,33218.3923115089,25552.40342667,829.1028,769.224566530786,NA
2013,710,528,209,760.9090947,2745.50842173159,2111.6118225,3640.71337177034,769.115041056114,NA
2013,710,554,130801.005880859,119460.8623866,0,0,913.302321966944,0,NA
2013,710,566,200,70.2664623,51210,48159.02092613,351.3323115,940.422201252294,NA
2013,710,608,1836,5531.04841665,3635.52774903732,9857,3012.55360383987,2711.29824345588,NA
2013,710,642,694,4433.627223,1296.65565254943,7455.33,6388.51184870317,5749.66066383285,NA
2013,710,699,64922,70103.02541055,617.940724360513,598.80220636,1079.80384785666,969.028553636242,NA
2013,710,716,32904.5803701164,58575.59463075,470000,392242.5,1780.16537429992,834.558510638298,NA
2013,710,724,12673,31219.76229615,125,326.6284825804,2463.48633284542,2613.0278606432,NA
2013,710,748,385540,207643.71800535,385540,186879.346204815,538.578923082819,484.721030774537,"mirrored export for non-reporter"
2013,710,764,6076,35376.26190825,19825,66951,5822.29458661126,3377.09962168979,NA
2013,710,792,0,0,38643.1137261189,29721,0,769.115041056114,NA
2013,710,826,17.3422577676866,14.82021255,0,0,854.572267840126,0,NA
2013,710,842,1654967.86093305,8465511.33696795,3712910.39192032,11522171,5115.21192453562,3103.27203831082,NA
2013,710,894,315300,516158.9845185,3538310,2616256.05980386,1637.04086431494,739.40837852078,NA
2013,716,170,12.5916684140613,11.5,0,0,913.302321966944,0,NA
2013,716,454,0,0,84000,13259.7758878893,0,157.854474855825,NA
2013,716,480,4950000,1745809.71,0,0,352.68883030303,0,NA
2013,716,508,587300,192200.94,1055715,351427,327.261944491742,332.880559620731,NA
2013,716,566,136,209.02,0,0,1536.91176470588,0,NA
2013,716,682,105556.36143832,96404.87,0,0,913.302321966944,0,NA
2013,716,710,176226302.7,67574364.57,212209571,79061425.5140651,383.452206252296,372.562958124377,NA
2013,716,764,0,0,13995,38067,0,2720.04287245445,NA
2013,716,818,0,0,396.944900701436,305.2962936,0,769.115041056114,NA
2013,716,842,200,352.2,0,0,1761,0,NA
2013,716,894,121721504.32,39083082.16,98810648.05,69293246.0427652,321.086092209742,701.273065304678,NA
2013,724,32,77751551.5,30230179.137615,61682135,22439593,388.804834815611,363.794038581836,NA
2013,724,40,44171.66,153733.145924771,159700,442247.4131904,3480.35699642646,2769.23865491797,NA
2013,724,56,41494.6503044064,33586.292229306,40016.8181501608,26245.802743048,809.412586512132,655.869305864402,NA
2013,724,68,287810,529363.775981464,489676.106718142,412537.74,1839.28208186465,842.470633833594,NA
2013,724,76,794307580,224808161.900121,784352818,188581098,283.024067200921,240.428916263548,NA
2013,724,100,245994336.67,63999905.9027972,292063200,60192876.7210223,260.168208622838,206.095381824969,NA
2013,724,124,104080043,29169997.6872465,69755088,18085760.4668217,280.265042619616,259.275143726028,NA
2013,724,152,2047792.4,9638763.4191383,2068277,5387881,4706.90457642987,2605.00938704052,NA
2013,724,191,11457.2,47573.980299135,17541,70433,4152.32171029004,4015.33549968645,NA
2013,724,196,56591,242120.2936757,0,0,4278.42401929105,0,NA
2013,724,214,91,143.826737415,220.72,246.473856,1580.51359796703,1116.6811163465,NA
2013,724,251,1306760210.454,460496605.792132,1407960915,475553922.623928,352.395643904818,337.760741479054,NA
2013,724,276,2638108.8,1448015.52012701,2342186,811047.54334032,548.883927807304,346.278025460113,NA
2013,724,300,111592.6,585976.15781369,785,6108.20784,5251.03060430253,7781.15648407643,NA
2013,724,348,8495925.91,2906057.83559433,1434351,587109,342.053104791533,409.320312810463,NA
2013,724,376,118.073555126583,107.83685206,0,0,913.302321966944,0,NA
2013,724,381,5485494.99,6298178.96694788,5225361.04012281,3399381.73462656,1148.15143910064,650.554422656059,NA
2013,724,484,252.244083840004,230.3751074735,621,550,913.302321966944,885.668276972625,NA
2013,724,528,460230.746993457,478941.97315991,31606328,6820482.2816355,1040.65618450894,215.794833288938,NA
2013,724,600,136278310,42374511.4953546,136278310,38137060.3458191,310.940981696607,279.846883526947,"mirrored export for non-reporter"
2013,724,604,5111714,9956483.7339807,4727003.442,8684314.12,1947.77793397297,1837.17110142946,NA
2013,724,616,11848,33357.391246288,0,0,2815.444906,0,NA
2013,724,620,8605747.88440267,4706902.09589635,23394708,7192904.62236401,546.948639342235,307.458619375117,NA
2013,724,642,206354147.75,56055872.6254537,292930274,77216780.3,271.648877605145,263.601229212656,NA
2013,724,643,0,0,129506050,27375512.12,0,211.384040513937,NA
2013,724,688,30124.7,92242.1691276685,27035,77384,3062.01121098861,2862.36360273719,NA
2013,724,699,15000,6617.118913931,15000,5238.602049,441.141260928733,349.2401366,NA
2013,724,752,0,0,554.831892804868,460.66296,0,830.274838151767,NA
2013,724,757,15001021,4325179.4141203,1000,554.52402214,288.32566890749,554.52402214,NA
2013,724,792,113152920.25,27548735.7170476,114716505,25782615,243.464646393406,224.750701740783,NA
2013,724,804,2424891112,658275739.266534,2333743310,523428082.46,271.466102543302,224.286912882463,NA
2013,724,818,0,0,33,192.639384,0,5837.55709090909,NA
2013,724,826,31545.42,36073.047222931,6001.68284756468,4983.0462549,1143.52724493543,830.274838151767,NA
2013,724,842,64607071.5804864,38996624.7487905,71391660.602966,27068363,603.59684775697,379.153009908771,NA
2013,724,854,1504780,466305.804888165,0,0,309.883042629597,0,NA
2013,728,800,2446905,998805.675999999,2446905,908005.159999999,408.191440207118,371.083127461017,"mirrored import for non-reporter"
2013,729,32,26000,23265,26000,21150,894.807692307692,813.461538461538,"mirrored import for non-reporter"
2013,729,422,83500,11601.9915,83500,10547.265,138.946005988024,126.314550898204,"mirrored import for non-reporter"
2013,729,710,19,46.576995256,19,42.34272296,2451.42080294737,2228.56436631579,"mirrored import for non-reporter"
2013,729,792,91700,277068,91700,251880,3021.4612868048,2746.78298800436,"mirrored import for non-reporter"
2013,729,800,17529872,6495485.86500001,17529872,5904987.15000001,370.538122868211,336.852838971101,"mirrored import for non-reporter"
2013,729,818,1001.1,286.855113204,1001.1,260.77737564,286.539919292778,260.490835720707,"mirrored import for non-reporter"
2013,729,842,100164,215107.2,100164,195552,2147.55001797053,1952.31819815503,"mirrored import for non-reporter"
2013,740,56,91528,34740.46866,0,0,379.561103268945,0,NA
2013,740,84,2509518.01,954105.0806,127982.181462395,106260.385,380.194554013183,830.274838151767,NA
2013,740,251,1230700,455795.09851,1230700,373806.21231163,370.354349971561,303.734632576282,NA
2013,740,328,1516008.2,715042.4209,0,0,471.661314826661,0,NA
2013,740,388,17214.01,25652.6209,0,0,1490.21761344393,0,NA
2013,740,764,0,0,75,562,0,7493.33333333333,NA
2013,740,780,1334850,583416,1334850,525074.4,437.064838745927,393.358354871334,"mirrored export for non-reporter"
2013,740,842,5510803.01,2335387.47761,4209527,1293606,423.783516371782,307.304359848506,NA
2013,748,710,90192492,26154800.4778608,90192492,23777091.3435098,289.988666438675,263.626060398795,"mirrored import for non-reporter"
2013,748,894,90000,245493.973605713,90000,223176.339641557,2727.71081784125,2479.73710712841,"mirrored import for non-reporter"
2013,752,32,176000,162137.30016,201400,169787,921.23466,843.033763654419,NA
2013,752,40,0,0,9869.54061610894,16170.7467042,0,1638.44978537363,NA
2013,752,56,0,0,6339,4769.0080917129,0,752.328141932939,NA
2013,752,100,0,0,4000,1593.15948919,0,398.2898722975,NA
2013,752,124,33000,37156.46462,0,0,1125.95347333333,0,NA
2013,752,203,36000,85981.9016,6087,29518,2388.38615555556,4849.35107606374,NA
2013,752,208,1073000,2871949.05255,1073000,2584754.147295,2676.56016081081,2408.90414472973,"mirrored export for non-reporter"
2013,752,246,2000,2763.70398,0,0,1381.85199,0,NA
2013,752,251,928000,969138.86232,4148690,4155804.53070846,1044.33067060345,1001.71488607451,NA
2013,752,276,120000,707508.21888,72332,491051.27961968,5895.901824,6788.85250815241,NA
2013,752,288,898.33894556431,767.69555,0,0,854.572267840126,0,NA
2013,752,348,178000,195301.74792,1143962,318472,1097.20083101124,278.393862733203,NA
2013,752,381,7000,7984.03372,26863,11423.82436848,1140.57624571429,425.262419256226,NA
2013,752,440,0,0,53460,16378,0,306.359895248784,NA
2013,752,528,4739000,2079073.08851,3133813.47951906,1364721.44030425,438.715570481114,435.48266328655,NA
2013,752,604,1437.3423129029,1228.31288,0,0,854.572267840126,0,NA
2013,752,616,8711000,2177645.19713,19820559,5589981,249.987968904833,282.029432166873,NA
2013,752,643,1649000,414709.13611,0,0,251.491289332929,0,NA
2013,752,682,1179.66778911286,307.07822,0,0,260.309065682746,0,NA
2013,752,704,0,0,701.40629733687,582.36,0,830.274838151767,NA
2013,752,724,234000,439889.55015,11804.4,21884.8254388414,1879.8698724359,1853.95491840681,NA
2013,752,764,1976.34568024148,1688.93021,0,0,854.572267840127,0,NA
2013,752,792,7000,9672.96393,864,1184,1381.85199,1370.37037037037,NA
2013,752,826,44241.1619692749,39920.1686,50856.067745042,42224.51341605,902.33092493647,830.274838151767,NA
2013,752,842,633078.006734677,860586.71155,995018,1513437,1359.36914944934,1521.01469521154,NA
2013,757,32,9407,22637.4302396,0,0,2406.44522585309,0,NA
2013,757,40,6229894,5009985.8713932,6185700,3927128.9823072,804.184769659516,634.872202387313,NA
2013,757,56,1016,721.9545612,1125,816.9349989752,710.585198031496,726.164443533511,NA
2013,757,70,56,94.9656224,56,95,1695.81468571429,1696.42857142857,NA
2013,757,76,1064,1995.3572252,24,93,1875.33573796992,3875,NA
2013,757,124,0,0,1597,519.56081485,0,325.335513368817,NA
2013,757,152,432,2988.1796412,572230.390132092,440111,6917.08250277778,769.115041056114,NA
2013,757,156,84,540.6565548,0,0,6436.38755714286,0,NA
2013,757,170,405,1580.961782,0,0,3903.60933827161,0,NA
2013,757,191,0,0,8,7,0,875,NA
2013,757,203,3365,19438.8154124,22385.3586137494,18586,5776.76535286776,830.274838151767,NA
2013,757,218,1124,5622.396508,0,0,5002.13212455516,0,NA
2013,757,251,45970090,20385902.1688212,57288444,21534392.1954199,443.460131768748,375.894171526458,NA
2013,757,276,41860038,17189562.1999396,27817897.8072725,14902442.0130914,410.643731377874,535.714169213584,NA
2013,757,348,3233399,1743473.8616416,2147204,1030618,539.207769174667,479.981408380387,NA
2013,757,381,4240199.83667993,2146670.915482,4106090,1983756.92681904,506.266449263117,483.125534710403,NA
2013,757,450,1346.03437840415,1325.2020944,10,8.95021105,984.5232155,895.021105,NA
2013,757,484,692.07916577276,700.3714652,58,29,1011.98172093214,500,NA
2013,757,528,71969,104996.366266,6403,11295.13116375,1458.9110070447,1764.03735182727,NA
2013,757,554,0,0,200246,911539.46285627,0,4552.0982334542,NA
2013,757,604,5464,17629.0728128,620.332,1642.14,3226.40424831625,2647.19537280037,NA
2013,757,616,4900,1079.1548,4900,1637,220.235673469388,334.081632653061,NA
2013,757,620,483,1082.3922644,143,217.71413444,2240.97777308489,1522.47646461538,NA
2013,757,642,520207.102563686,278441.3631864,571126,225574.76,535.250983337568,394.964963948411,NA
2013,757,699,100,167.268994,0,0,1672.68994,0,NA
2013,757,703,1266101,423504.5888668,0,0,334.495106525309,0,NA
2013,757,704,93,423.0286816,0,0,4548.69550107527,0,NA
2013,757,710,0,0,86627876,23549194.4228165,0,271.84314691978,NA
2013,757,724,98889,109547.1620576,2482,12297.1586650591,1107.77904577456,4954.53612613179,NA
2013,757,784,1992,4347.9146892,1992,3913.12322028,2182.68809698795,1964.41928728916,"mirrored export for non-reporter"
2013,757,792,6096,8562.0141832,1296,2387,1404.52988569554,1841.82098765432,NA
2013,757,826,361,732.7461092,0,0,2029.76761551246,0,NA
2013,757,842,497204,606499.0266124,253644,285281,1219.8192826534,1124.72993644636,NA
2013,757,862,60,319.4298208,0,0,5323.83034666667,0,NA
2013,760,32,3157000,2980683.2,3157000,2709712,944.150522648084,858.318656952803,"mirrored import for non-reporter"
2013,760,100,5101000,1149331.93260773,5101000,1044847.21146157,225.315023055818,204.831839141653,"mirrored import for non-reporter"
2013,760,642,18009241,4750257.391,18009241,4318415.81,263.767772945012,239.788884495465,"mirrored import for non-reporter"
2013,760,724,23800,17383.1795291,23800,15802.890481,730.3856945,663.986995,"mirrored import for non-reporter"
2013,760,792,2208456,2168585.1,2208456,1971441,981.946255664591,892.678414240537,"mirrored import for non-reporter"
2013,760,804,477713965,127788416.173,477713965,116171287.43,267.499854589765,243.181685990695,"mirrored import for non-reporter"
2013,762,398,3053200,884690.4,3053200,804264,289.75841739814,263.416743089218,"mirrored import for non-reporter"
2013,764,32,233864.918357873,217082,310312,213170,928.236699733684,686.953775554925,NA
2013,764,76,2173.4314610358,1985,49762505,11787275,913.302321966944,236.870611718602,NA
2013,764,116,65412000,9419381,13888888.8888889,721316.5600896,144.000810248884,51.9347923264512,NA
2013,764,360,48207,149199,53149,120157,3094.96546144751,2260.75749308548,NA
2013,764,381,681.042460541068,582,0,0,854.572267840127,0,NA
2013,764,392,6804,12358,6804,11122.2,1816.28453850676,1634.65608465608,"mirrored export for non-reporter"
2013,764,418,116742229,15015594,116742229,13514034.6,128.621786037681,115.759607433913,"mirrored export for non-reporter"
2013,764,458,352.878725214829,537,3307.19995117188,4575.26841345,1521.76926980531,1383.42660891392,NA
2013,764,484,5079.36954546351,4639,0,0,913.302321966943,0,NA
2013,764,608,332,1906,0,0,5740.96385542169,0,NA
2013,764,699,1389566,4912916,1364399,3425573.85202952,3535.57585605865,2510.68334998012,NA
2013,764,702,3.51052814711891,3,26075.7557967386,20060.5536816,854.572267840126,769.318206458623,NA
2013,764,704,2326058,5154193,6596972.16911058,5477300,2215.84887393178,830.274838151767,NA
2013,764,710,3747164.07537204,1984103,3548517,3362411.50836008,529.494561778164,947.554008719722,NA
2013,764,842,2351751.87430597,2801308,2858067.64539059,2934898,1191.15797487211,1026.881923083,NA
2013,768,32,301250,74392.54343235,700500,571115,246.946202265062,815.296216987866,NA
2013,768,120,516000,209242.56692598,516000,188318.310233382,405.508850631744,364.95796556857,"mirrored export for non-reporter"
2013,768,204,5380,609.765,0,0,113.339219330855,0,NA
2013,768,288,230000,23374.325,230000,47663.9031466268,101.6275,207.234361507073,NA
2013,768,724,78600,29471.975,0,0,374.961513994911,0,NA
2013,768,784,115,195.22846005,115,175.705614045,1697.63878304348,1527.87490473913,"mirrored export for non-reporter"
2013,776,242,306.200002670288,1223.8688646789,0,0,3996.95902679905,0,NA
2013,776,554,1527.73996734619,7525.30741905304,159,85.38603736,4925.77767152686,537.019102893082,NA
2013,776,842,237.311133905498,216.7368096245,0,0,913.302321966944,0,NA
2013,780,32,178995,159776.1,178995,145251,892.628844381128,811.480767619207,"mirrored import for non-reporter"
2013,780,76,25000,21587.5,25000,19625,863.5,785,"mirrored import for non-reporter"
2013,780,320,359,1270.5,359,1155,3538.99721448468,3217.27019498607,"mirrored import for non-reporter"
2013,780,842,91924658,29635681.9,91924658,26941529,322.390994372805,293.082722157095,"mirrored import for non-reporter"
2013,784,32,168570380,62623873.4,168570380,56930794,371.499864922889,337.727149929899,"mirrored import for non-reporter"
2013,784,36,34600,295712.345279758,34600,268829.40479978,8546.59957455948,7769.63597687225,"mirrored import for non-reporter"
2013,784,76,175837249,47760678.9,175837249,43418799,271.618665394384,246.92605944944,"mirrored import for non-reporter"
2013,784,251,20412,21668.010598245,20412,19698.19145295,1061.53295111919,965.029955562904,"mirrored import for non-reporter"
2013,784,276,850,2264.2309976,850,2058.391816,2663.80117364706,2421.63743058824,"mirrored import for non-reporter"
2013,784,288,363.43,449.19970958368,363.43,408.3633723488,1236.00063171362,1123.63693792147,"mirrored import for non-reporter"
2013,784,414,658,1773.23795506,658,1612.0345046,2694.89050920973,2449.90046291793,"mirrored import for non-reporter"
2013,784,422,118400,16985.400929145,118400,15441.27357195,143.457778117779,130.416161925253,"mirrored import for non-reporter"
2013,784,458,74,148.957064795,74,135.41551345,2012.93330804054,1829.93937094595,"mirrored import for non-reporter"
2013,784,586,90000,24643.9790916,90000,22403.617356,273.821989906667,248.929081733333,"mirrored import for non-reporter"
2013,784,643,29404390,6307241.655,29404390,5733856.05,214.5,195,"mirrored import for non-reporter"
2013,784,699,82599356,24148222.076561,82599356,21952929.16051,292.353636226425,265.776032933113,"mirrored import for non-reporter"
2013,784,710,6350494,5576626.40318071,6350494,5069660.36652792,878.140567203231,798.309606548391,"mirrored import for non-reporter"
2013,784,724,4230.68,14116.763233871,4230.68,12833.4211217009,3336.75986694125,3033.41806085568,"mirrored import for non-reporter"
2013,784,764,180,797.5,180,725,4430.55555555556,4027.77777777778,"mirrored import for non-reporter"
2013,784,804,9270500,1755542.492,9270500,1595947.72,189.368695539615,172.153359581468,"mirrored import for non-reporter"
2013,784,818,72235,26525.4566403737,72235,24114.0514912488,367.21058545544,333.827804959491,"mirrored import for non-reporter"
2013,784,826,8000,7477.07185379,8000,6797.3380489,934.63398172375,849.6672561125,"mirrored import for non-reporter"
2013,784,842,1810195,1001859.1,1810195,910781,553.453688690997,503.139716991816,"mirrored import for non-reporter"
2013,788,32,258225900,74275908.1535224,232610780,63851297,287.639265284863,274.49844327937,NA
2013,788,76,288897100,80799946.9459324,288214305,71011703,279.684174558804,246.385074467418,NA
2013,788,100,54595760,13670628.5938819,54783700,12896583.3001665,250.397257843502,235.409132646509,NA
2013,788,191,4204080,1002924.08266175,0,0,238.559704539816,0,NA
2013,788,251,4758088,1714578.89424795,4760453,1549632.22334727,360.350395841344,325.522008797749,NA
2013,788,642,35857960,8146665.64744144,42006783,9246436.32,227.192669282955,220.117696706268,NA
2013,788,643,4719440,1038319.54694037,4722227,812223.04,220.009057629797,171.999999152942,NA
2013,788,688,5895480,1752385.0809784,0,0,297.242138210697,0,NA
2013,788,792,48000,7381.16401436498,144000,108264,153.77425029927,751.833333333333,NA
2013,788,804,194693260,47747012.5241181,255200582,57918087.12,245.242246825176,226.951234460743,NA
2013,788,858,15624240,4469598.01025459,0,0,286.06818701291,0,NA
2013,792,32,297610.007905138,66398,6694908,5194039,223.10405643739,775.819324178913,NA
2013,792,40,5052.63807273616,84968,1919.19191919192,29046.7884258,16816.5617202,15134.90554818,NA
2013,792,70,0,0,24000,13453,0,560.541666666667,NA
2013,792,76,127561.627108634,117194,1843760,1422032,918.724562051842,771.267410075064,NA
2013,792,100,91300323.469296,27944676,91070700,26564365.7597978,306.074227758872,291.689486956812,NA
2013,792,152,94613.7964632566,86411,14162,95095,913.302321966944,6714.80016946759,NA
2013,792,156,9576.59090909091,1453,29,4,151.724137931035,137.931034482759,NA
2013,792,191,74669,392440,4595374.39308831,1320542,5255.72861562362,287.363310807965,NA
2013,792,251,35731913.6325958,16617213,38499124.5363481,16566536.1951801,465.052422628751,430.309426375116,NA
2013,792,268,54296,29090,0,0,535.766907322823,0,NA
